% {"col_measures": ["predictive_accuracy", "runtime", "missclassification_rate", "predictive_accuracy_loss", "predictive_accuracy_loss_normalized"], "col_parameters": ["algorithm", "representation", "stopword_remover", "stemmer", "sparsity", "feature_selection"]}
@RELATION text_classification

@ATTRIBUTE algorithm {knn, ranger, JRip, svmLinear2, J48, nnet, lda, C5.0Tree}
@ATTRIBUTE representation {Td-idf, freq}
@ATTRIBUTE stopword_remover {none, default, smart}
@ATTRIBUTE stemmer {none, porter}
@ATTRIBUTE sparsity NUMERIC
@ATTRIBUTE feature_selection {none, '> 0'}
@ATTRIBUTE dataset {n1, n10, n11, n12, n13, n14, n15, n16, n17, n18, n19, n2, n20, n21, n22, n23, n3, n4, n5, n6, n7, n8, n9, o1, o10, o11, o12, o13, o14, o15, o16, o17, o18, o19, o2, o20, o21, o22, o3, o4, o5, o6, o7, o8, o9, r1, r2, r3, r4, r5}
@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE missclassification_rate NUMERIC
@ATTRIBUTE predictive_accuracy_loss NUMERIC
@ATTRIBUTE predictive_accuracy_loss_normalized NUMERIC

@DATA
svmLinear2,Td-idf,default,none,0.98,none,o11,0.727460068,291.1,0.27253993200000004,0.09864049600000013,inf
lda,Td-idf,default,none,0.98,none,o11,0.732318861,24.309999999999498,0.267681139,0.0937817030000001,inf
JRip,Td-idf,default,none,0.98,none,o11,0.730495523,60.6399999999995,0.269504477,0.09560504100000011,inf
ranger,Td-idf,default,none,0.98,none,o11,0.777239837,69.34999999999951,0.222760163,0.048860727000000104,inf
J48,Td-idf,default,none,0.98,none,o11,0.734754155,41.069999999999496,0.26524584500000004,0.09134640900000013,inf
C5.0Tree,Td-idf,default,none,0.98,none,o11,0.765407313,66.2499999999995,0.23459268700000002,0.060693251000000115,inf
knn,Td-idf,default,none,0.98,none,o11,0.616996263,101.71,0.383003737,0.2091043010000001,inf
nnet,Td-idf,default,none,0.98,none,o11,0.698330537,35.6499999999995,0.30166946299999997,0.12777002700000006,inf
svmLinear2,Td-idf,default,none,0.98,'> 0',o11,0.802422613,27.1400000000007,0.19757738700000005,0.02367795100000014,inf
lda,Td-idf,default,none,0.98,'> 0',o11,0.803944765,16.940000000000698,0.196055235,0.022155799000000087,inf
JRip,Td-idf,default,none,0.98,'> 0',o11,0.728680665,21.950000000000703,0.27131933500000005,0.09741989900000014,inf
ranger,Td-idf,default,none,0.98,'> 0',o11,0.772687392,31.6200000000007,0.22731260799999997,0.053413172000000064,inf
J48,Td-idf,default,none,0.98,'> 0',o11,0.753567047,18.870000000000697,0.246432953,0.0725335170000001,inf
C5.0Tree,Td-idf,default,none,0.98,'> 0',o11,0.758416623,21.6600000000007,0.241583377,0.06768394100000008,inf
knn,Td-idf,default,none,0.98,'> 0',o11,0.6846732,16.550000000000697,0.3153268,0.1414273640000001,inf
nnet,Td-idf,default,none,0.98,'> 0',o11,0.802731541,17.0600000000007,0.197268459,0.0233690230000001,inf
svmLinear2,Td-idf,default,porter,0.99,none,o11,0.7077380879999999,111.46,0.29226191200000007,0.11836247600000016,inf
lda,Td-idf,default,porter,0.99,none,o11,0.7268562209999999,54.4599999999996,0.2731437790000001,0.09924434300000018,inf
JRip,Td-idf,default,porter,0.99,none,o11,0.711986398,121.85,0.28801360200000004,0.11411416600000013,inf
ranger,Td-idf,default,porter,0.99,none,o11,0.788464828,99.7899999999996,0.21153517200000005,0.03763573600000014,inf
J48,Td-idf,default,porter,0.99,none,o11,0.7487016190000001,88.5799999999996,0.2512983809999999,0.077398945,inf
C5.0Tree,Td-idf,default,porter,0.99,none,o11,0.781488147,101.89,0.21851185299999998,0.04461241700000007,inf
knn,Td-idf,default,porter,0.99,none,o11,0.647949132,188.2,0.35205086799999996,0.17815143200000005,inf
nnet,Td-idf,default,porter,0.99,none,o11,0.742941848,59.4999999999996,0.25705815200000004,0.08315871600000013,inf
svmLinear2,Td-idf,default,porter,0.99,'> 0',o11,0.805456962,34.429999999999104,0.19454303799999995,0.02064360200000004,inf
lda,Td-idf,default,porter,0.99,'> 0',o11,0.811833114,27.709999999999102,0.18816688599999998,0.01426745000000007,inf
JRip,Td-idf,default,porter,0.99,'> 0',o11,0.728375055,31.989999999999103,0.271624945,0.0977255090000001,inf
ranger,Td-idf,default,porter,0.99,'> 0',o11,0.788770069,38.7699999999991,0.21122993099999998,0.037330495000000075,inf
J48,Td-idf,default,porter,0.99,'> 0',o11,0.7717768290000001,29.599999999999103,0.2282231709999999,0.054323734999999984,inf
C5.0Tree,Td-idf,default,porter,0.99,'> 0',o11,0.7717749859999999,31.629999999999104,0.22822501400000006,0.05432557800000015,inf
knn,Td-idf,default,porter,0.99,'> 0',o11,0.710467933,27.479999999999105,0.289532067,0.1156326310000001,inf
nnet,Td-idf,default,porter,0.99,'> 0',o11,0.803030515,27.679999999999104,0.196969485,0.023070049000000092,inf
svmLinear2,Td-idf,default,porter,0.98,none,o11,0.7153186159999999,275.680000000001,0.2846813840000001,0.11078194800000019,inf
lda,Td-idf,default,porter,0.98,none,o11,0.7426336570000001,25.950000000000703,0.25736634299999994,0.08346690700000003,inf
JRip,Td-idf,default,porter,0.98,none,o11,0.704098417,57.33000000000071,0.295901583,0.12200214700000012,inf
ranger,Td-idf,default,porter,0.98,none,o11,0.774202539,70.03000000000071,0.22579746099999998,0.05189802500000007,inf
J48,Td-idf,default,porter,0.98,none,o11,0.747490975,46.280000000000705,0.25250902500000005,0.07860958900000015,inf
C5.0Tree,Td-idf,default,porter,0.98,none,o11,0.779058382,59.48000000000071,0.220941618,0.0470421820000001,inf
knn,Td-idf,default,porter,0.98,none,o11,0.62366844,104.830000000001,0.37633156,0.2024321240000001,inf
nnet,Td-idf,default,porter,0.98,none,o11,0.717439453,35.3700000000007,0.282560547,0.10866111100000009,inf
svmLinear2,Td-idf,default,porter,0.98,'> 0',o11,0.796966609,24.5899999999993,0.20303339099999995,0.029133955000000045,inf
lda,Td-idf,default,porter,0.98,'> 0',o11,0.803640998,19.629999999999303,0.196359002,0.022459566000000097,inf
JRip,Td-idf,default,porter,0.98,'> 0',o11,0.7341396179999999,21.7699999999993,0.26586038200000006,0.09196094600000015,inf
ranger,Td-idf,default,porter,0.98,'> 0',o11,0.781185118,29.0699999999993,0.218814882,0.04491544600000008,inf
J48,Td-idf,default,porter,0.98,'> 0',o11,0.7660107909999999,20.5999999999993,0.2339892090000001,0.06008977300000018,inf
C5.0Tree,Td-idf,default,porter,0.98,'> 0',o11,0.7678285990000001,21.8799999999993,0.2321714009999999,0.05827196499999998,inf
knn,Td-idf,default,porter,0.98,'> 0',o11,0.702882613,18.9999999999993,0.297117387,0.1232179510000001,inf
nnet,Td-idf,default,porter,0.98,'> 0',o11,0.798784417,19.4399999999993,0.20121558299999998,0.02731614700000007,inf
svmLinear2,Td-idf,smart,none,0.99,none,o11,0.6764759229999999,115.87000000000099,0.3235240770000001,0.14962464100000017,inf
lda,Td-idf,smart,none,0.99,none,o11,0.710467196,59.0400000000006,0.28953280400000003,0.11563336800000013,inf
JRip,Td-idf,smart,none,0.99,none,o11,0.72837911,128.280000000001,0.27162089,0.0977214540000001,inf
ranger,Td-idf,smart,none,0.99,none,o11,0.7915032320000001,108.41000000000099,0.20849676799999994,0.034597332000000036,inf
J48,Td-idf,smart,none,0.99,none,o11,0.745670956,93.34000000000059,0.254329044,0.0804296080000001,inf
C5.0Tree,Td-idf,smart,none,0.99,none,o11,0.7657099740000001,106.99000000000099,0.23429002599999993,0.06039059000000002,inf
knn,Td-idf,smart,none,0.99,none,o11,0.649162725,192.310000000001,0.35083727499999995,0.17693783900000004,inf
nnet,Td-idf,smart,none,0.99,none,o11,0.6931665020000001,81.2800000000006,0.3068334979999999,0.13293406200000002,inf
svmLinear2,Td-idf,smart,none,0.99,'> 0',o11,0.816391458,48.159999999998796,0.18360854199999999,0.009709106000000078,inf
lda,Td-idf,smart,none,0.99,'> 0',o11,0.8261005640000001,31.549999999998803,0.1738994359999999,0.0,?
JRip,Td-idf,smart,none,0.99,'> 0',o11,0.722912784,40.6199999999988,0.27708721599999997,0.10318778000000006,inf
ranger,Td-idf,smart,none,0.99,'> 0',o11,0.786043542,51.7599999999988,0.21395645799999996,0.04005702200000005,inf
J48,Td-idf,smart,none,0.99,'> 0',o11,0.758120967,35.519999999998795,0.24187903300000002,0.06797959700000011,inf
C5.0Tree,Td-idf,smart,none,0.99,'> 0',o11,0.757512328,39.409999999998796,0.242487672,0.06858823600000008,inf
knn,Td-idf,smart,none,0.99,'> 0',o11,0.702882245,32.179999999998806,0.29711775500000004,0.12321831900000013,inf
nnet,Td-idf,smart,none,0.99,'> 0',o11,0.8100130940000001,31.659999999998803,0.1899869059999999,0.016087469999999993,inf
svmLinear2,Td-idf,smart,none,0.98,none,o11,0.7332301609999999,282.02,0.26676983900000006,0.09287040300000016,inf
lda,Td-idf,smart,none,0.98,none,o11,0.750224876,26.4599999999997,0.24977512400000002,0.07587568800000011,inf
JRip,Td-idf,smart,none,0.98,none,o11,0.720792315,56.39999999999971,0.27920768500000004,0.10530824900000013,inf
ranger,Td-idf,smart,none,0.98,none,o11,0.779059119,70.45999999999971,0.22094088099999998,0.04704144500000007,inf
J48,Td-idf,smart,none,0.98,none,o11,0.7475009290000001,41.9299999999997,0.2524990709999999,0.078599635,inf
C5.0Tree,Td-idf,smart,none,0.98,none,o11,0.7623729640000001,55.479999999999706,0.2376270359999999,0.0637276,inf
knn,Td-idf,smart,none,0.98,none,o11,0.633083733,95.2099999999997,0.366916267,0.1930168310000001,inf
nnet,Td-idf,smart,none,0.98,none,o11,0.710773543,32.8799999999997,0.28922645700000005,0.11532702100000014,inf
svmLinear2,Td-idf,none,none,0.99,'> 0',o11,0.81031981,42.5,0.18968019000000003,0.01578075400000012,inf
lda,Td-idf,none,none,0.99,'> 0',o11,0.8224575759999999,25.82,0.1775424240000001,0.00364298800000018,inf
JRip,Td-idf,none,none,0.99,'> 0',o11,0.7238248209999999,31.95,0.2761751790000001,0.1022757430000002,inf
ranger,Td-idf,none,none,0.99,'> 0',o11,0.786342885,44.57,0.21365711499999995,0.039757679000000046,inf
J48,Td-idf,none,none,0.99,'> 0',o11,0.755387435,29.36,0.24461256499999995,0.07071312900000004,inf
C5.0Tree,Td-idf,none,none,0.99,'> 0',o11,0.766614638,33.71,0.23338536200000004,0.05948592600000013,inf
knn,Td-idf,none,none,0.99,'> 0',o11,0.702276186,26.02,0.29772381400000003,0.12382437800000012,inf
nnet,Td-idf,none,none,0.99,'> 0',o11,0.810922183,26.04,0.18907781700000004,0.01517838100000013,inf
svmLinear2,Td-idf,smart,none,0.98,'> 0',o11,0.800604068,32.7699999999993,0.19939593200000005,0.025496496000000146,inf
lda,Td-idf,smart,none,0.98,'> 0',o11,0.807888939,22.4199999999993,0.19211106099999997,0.018211625000000065,inf
JRip,Td-idf,smart,none,0.98,'> 0',o11,0.7235280590000001,27.939999999999298,0.27647194099999994,0.10257250500000004,inf
ranger,Td-idf,smart,none,0.98,'> 0',o11,0.773599429,37.2099999999993,0.226400571,0.05250113500000009,inf
J48,Td-idf,smart,none,0.98,'> 0',o11,0.7587285,24.299999999999297,0.24127149999999997,0.06737206400000006,inf
C5.0Tree,Td-idf,smart,none,0.98,'> 0',o11,0.762064773,27.0199999999993,0.23793522700000003,0.06403579100000012,inf
knn,Td-idf,smart,none,0.98,'> 0',o11,0.6865002240000001,22.0799999999993,0.3134997759999999,0.13960034,inf
nnet,Td-idf,smart,none,0.98,'> 0',o11,0.79909187,22.4799999999993,0.20090812999999996,0.027008694000000055,inf
svmLinear2,Td-idf,smart,porter,0.99,none,o11,0.711990085,112.09000000000201,0.28800991499999995,0.11411047900000004,inf
lda,Td-idf,smart,porter,0.99,none,o11,0.735049075,52.4500000000019,0.26495092499999995,0.09105148900000004,inf
JRip,Td-idf,smart,porter,0.99,none,o11,0.710779073,115.700000000002,0.289220927,0.11532149100000011,inf
ranger,Td-idf,smart,porter,0.99,none,o11,0.789677683,101.360000000002,0.21032231700000004,0.03642288100000013,inf
J48,Td-idf,smart,porter,0.99,none,o11,0.752044158,86.0300000000019,0.24795584199999998,0.07405640600000007,inf
C5.0Tree,Td-idf,smart,porter,0.99,none,o11,0.77177388,99.6400000000019,0.22822611999999998,0.05432668400000007,inf
knn,Td-idf,smart,porter,0.99,none,o11,0.65705771,178.23000000000198,0.34294229,0.16904285400000008,inf
nnet,Td-idf,smart,porter,0.99,none,o11,0.735354684,81.48000000000191,0.26464531599999996,0.09074588000000006,inf
svmLinear2,Td-idf,smart,porter,0.99,'> 0',o11,0.8060630209999999,39.0599999999977,0.19393697900000006,0.020037543000000158,inf
lda,Td-idf,smart,porter,0.99,'> 0',o11,0.811833114,32.0399999999977,0.18816688599999998,0.01426745000000007,inf
JRip,Td-idf,smart,porter,0.99,'> 0',o11,0.735052392,36.5999999999977,0.26494760799999995,0.09104817200000004,inf
ranger,Td-idf,smart,porter,0.99,'> 0',o11,0.7866459140000001,43.4399999999977,0.21335408599999994,0.039454650000000036,inf
J48,Td-idf,smart,porter,0.99,'> 0',o11,0.764798305,33.899999999997696,0.235201695,0.06130225900000008,inf
C5.0Tree,Td-idf,smart,porter,0.99,'> 0',o11,0.766919879,36.1499999999977,0.23308012099999997,0.059180685000000066,inf
knn,Td-idf,smart,porter,0.99,'> 0',o11,0.7131981470000001,31.869999999997695,0.28680185299999994,0.11290241700000003,inf
nnet,Td-idf,smart,porter,0.99,'> 0',o11,0.804243739,32.369999999997695,0.195756261,0.02185682500000008,inf
svmLinear2,Td-idf,smart,porter,0.98,none,o11,0.727157776,258.18999999999903,0.272842224,0.09894278800000011,inf
lda,Td-idf,smart,porter,0.98,none,o11,0.7556853040000001,29.7199999999994,0.2443146959999999,0.07041525999999998,inf
JRip,Td-idf,smart,porter,0.98,none,o11,0.715014112,62.7799999999994,0.284985888,0.11108645200000011,inf
ranger,Td-idf,smart,porter,0.98,none,o11,0.779055433,72.06999999999941,0.22094456699999998,0.04704513100000007,inf
J48,Td-idf,smart,porter,0.98,none,o11,0.7468933959999999,45.1199999999994,0.25310660400000007,0.07920716800000016,inf
C5.0Tree,Td-idf,smart,porter,0.98,none,o11,0.775417974,59.5299999999994,0.224582026,0.05068259000000008,inf
knn,Td-idf,smart,porter,0.98,none,o11,0.623665491,99.73999999999941,0.376334509,0.20243507300000008,inf
nnet,Td-idf,smart,porter,0.98,none,o11,0.735652553,38.5499999999994,0.264347447,0.0904480110000001,inf
svmLinear2,Td-idf,smart,porter,0.98,'> 0',o11,0.7963590759999999,29.9499999999983,0.2036409240000001,0.029741488000000205,inf
lda,Td-idf,smart,porter,0.98,'> 0',o11,0.802730435,24.819999999998302,0.19726956500000004,0.02337012900000013,inf
JRip,Td-idf,smart,porter,0.98,'> 0',o11,0.7429411109999999,27.029999999998303,0.25705888900000007,0.08315945300000016,inf
ranger,Td-idf,smart,porter,0.98,'> 0',o11,0.781185855,34.839999999998305,0.21881414499999996,0.04491470900000005,inf
J48,Td-idf,smart,porter,0.98,'> 0',o11,0.771473062,25.719999999998304,0.228526938,0.054627502000000105,inf
C5.0Tree,Td-idf,smart,porter,0.98,'> 0',o11,0.771471219,27.0199999999983,0.22852878099999996,0.05462934500000005,inf
knn,Td-idf,smart,porter,0.98,'> 0',o11,0.694383781,24.219999999998304,0.305616219,0.13171678300000011,inf
nnet,Td-idf,smart,porter,0.98,'> 0',o11,0.799390845,24.649999999998304,0.20060915499999998,0.026709719000000076,inf
svmLinear2,freq,none,none,0.99,none,o11,0.6807275509999999,122.16000000000099,0.31927244900000007,0.14537301300000016,inf
lda,freq,none,none,0.99,none,o11,0.661001147,67.280000000001,0.338998853,0.16509941700000008,inf
JRip,freq,none,none,0.99,none,o11,0.7122931140000001,129.160000000001,0.28770688599999994,0.11380745000000003,inf
ranger,freq,none,none,0.99,none,o11,0.7890723609999999,102.32000000000099,0.2109276390000001,0.037028203000000204,inf
J48,freq,none,none,0.99,none,o11,0.737788873,107.41000000000099,0.26221112700000004,0.08831169100000014,inf
C5.0Tree,freq,none,none,0.99,none,o11,0.7687454290000001,55.270000000001,0.2312545709999999,0.057355135,inf
knn,freq,none,none,0.99,none,o11,0.589378561,218.930000000001,0.41062143900000003,0.23672200300000013,inf
nnet,freq,none,none,0.99,none,o11,0.6985985440000001,93.840000000001,0.3014014559999999,0.12750202,inf
svmLinear2,freq,none,none,0.99,'> 0',o11,0.806066339,39.3100000000012,0.19393366099999998,0.020034225000000072,inf
lda,freq,none,none,0.99,'> 0',o11,0.820027442,25.140000000001198,0.179972558,0.006073122000000097,inf
JRip,freq,none,none,0.99,'> 0',o11,0.737479577,35.1500000000012,0.262520423,0.0886209870000001,inf
ranger,freq,none,none,0.99,'> 0',o11,0.797573405,41.5700000000012,0.20242659500000004,0.028527159000000135,inf
J48,freq,none,none,0.99,'> 0',o11,0.766620168,29.4400000000012,0.233379832,0.0594803960000001,inf
C5.0Tree,freq,none,none,0.99,'> 0',o11,0.774809703,27.340000000001197,0.22519029700000004,0.05129086100000013,inf
knn,freq,none,none,0.99,'> 0',o11,0.70773477,25.390000000001198,0.29226523000000004,0.11836579400000014,inf
nnet,freq,none,none,0.99,'> 0',o11,0.8115345079999999,26.380000000001196,0.18846549200000007,0.01456605600000016,inf
svmLinear2,freq,none,none,0.98,none,o11,0.694380095,232.29999999999902,0.305619905,0.13172046900000012,inf
lda,freq,none,none,0.98,none,o11,0.7186629990000001,21.3399999999988,0.2813370009999999,0.10743756500000001,inf
JRip,freq,none,none,0.98,none,o11,0.723823715,58.4299999999988,0.276176285,0.10227684900000011,inf
ranger,freq,none,none,0.98,none,o11,0.770864054,78.4599999999988,0.22913594599999998,0.05523651000000007,inf
J48,freq,none,none,0.98,none,o11,0.7341477279999999,42.7399999999988,0.26585227200000006,0.09195283600000015,inf
C5.0Tree,freq,none,none,0.98,none,o11,0.7647994109999999,28.709999999998804,0.23520058900000007,0.061301153000000164,inf
knn,freq,none,none,0.98,none,o11,0.586344212,106.75999999999901,0.413655788,0.23975635200000012,inf
nnet,freq,none,none,0.98,none,o11,0.734454444,47.0999999999988,0.26554555599999996,0.09164612000000005,inf
svmLinear2,freq,none,none,0.98,'> 0',o11,0.79088722,23.869999999999102,0.20911278,0.03521334400000009,inf
lda,freq,none,none,0.98,'> 0',o11,0.801513156,14.019999999999099,0.19848684400000005,0.024587408000000144,inf
JRip,freq,none,none,0.98,'> 0',o11,0.726557615,19.009999999999103,0.27344238499999995,0.09954294900000005,inf
ranger,freq,none,none,0.98,'> 0',o11,0.78118438,26.479999999999105,0.21881562,0.04491618400000008,inf
J48,freq,none,none,0.98,'> 0',o11,0.761460558,16.2199999999991,0.238539442,0.06464000600000008,inf
C5.0Tree,freq,none,none,0.98,'> 0',o11,0.7647994109999999,16.409999999999098,0.23520058900000007,0.061301153000000164,inf
knn,freq,none,none,0.98,'> 0',o11,0.699238887,13.879999999999098,0.30076111299999997,0.12686167700000006,inf
nnet,freq,none,none,0.98,'> 0',o11,0.7954470379999999,14.7499999999991,0.20455296200000006,0.030653526000000153,inf
svmLinear2,freq,none,porter,0.99,none,o11,0.708345253,111.939999999999,0.29165474700000005,0.11775531100000014,inf
lda,freq,none,porter,0.99,none,o11,0.701055958,55.9399999999994,0.298944042,0.1250446060000001,inf
JRip,freq,none,porter,0.99,none,o11,0.70773219,119.47999999999901,0.29226781,0.11836837400000011,inf
ranger,freq,none,porter,0.99,none,o11,0.789373916,117.439999999999,0.21062608400000005,0.03672664800000014,inf
J48,freq,none,porter,0.99,none,o11,0.7484044870000001,100.30999999999901,0.25159551299999994,0.07769607700000003,inf
C5.0Tree,freq,none,porter,0.99,none,o11,0.7781452390000001,54.7099999999994,0.2218547609999999,0.04795532499999999,inf
knn,freq,none,porter,0.99,none,o11,0.5896815910000001,198.54999999999902,0.41031840899999994,0.23641897300000003,inf
nnet,freq,none,porter,0.99,none,o11,0.694089968,85.48999999999941,0.305910032,0.1320105960000001,inf
svmLinear2,Td-idf,none,none,0.98,none,o11,0.710468302,311.94,0.289531698,0.1156322620000001,inf
lda,Td-idf,none,none,0.98,none,o11,0.731712802,21.5700000000001,0.268287198,0.0943877620000001,inf
JRip,Td-idf,none,none,0.98,none,o11,0.713506338,60.9500000000001,0.28649366200000004,0.11259422600000013,inf
ranger,Td-idf,none,none,0.98,none,o11,0.776024033,67.27000000000011,0.223975967,0.05007653100000009,inf
J48,Td-idf,none,none,0.98,none,o11,0.725046155,42.7900000000001,0.274953845,0.10105440900000007,inf
C5.0Tree,Td-idf,none,none,0.98,none,o11,0.761159003,61.360000000000106,0.23884099700000005,0.06494156100000015,inf
knn,Td-idf,none,none,0.98,none,o11,0.612749428,107.24,0.387250572,0.2133511360000001,inf
nnet,Td-idf,none,none,0.98,none,o11,0.715936103,34.6700000000001,0.284063897,0.1101644610000001,inf
svmLinear2,freq,none,porter,0.99,'> 0',o11,0.7896773140000001,31.8799999999997,0.21032268599999993,0.03642325000000002,inf
lda,freq,none,porter,0.99,'> 0',o11,0.814263616,25.3799999999997,0.18573638400000003,0.011836948000000125,inf
JRip,freq,none,porter,0.99,'> 0',o11,0.7602351690000001,29.6199999999997,0.2397648309999999,0.065865395,inf
ranger,freq,none,porter,0.99,'> 0',o11,0.7975719309999999,34.5199999999997,0.2024280690000001,0.028528633000000192,inf
J48,freq,none,porter,0.99,'> 0',o11,0.778756827,27.2299999999997,0.22124317299999996,0.04734373700000005,inf
C5.0Tree,freq,none,porter,0.99,'> 0',o11,0.779665547,26.3699999999997,0.22033445299999999,0.04643501700000008,inf
knn,freq,none,porter,0.99,'> 0',o11,0.744156177,25.0299999999997,0.25584382299999997,0.08194438700000006,inf
nnet,freq,none,porter,0.99,'> 0',o11,0.8097078529999999,26.0099999999997,0.19029214700000008,0.01639271100000017,inf
svmLinear2,freq,none,porter,0.98,none,o11,0.687391986,218.339999999998,0.31260801400000005,0.13870857800000014,inf
lda,freq,none,porter,0.98,none,o11,0.728372105,25.299999999998104,0.27162789499999995,0.09772845900000005,inf
JRip,freq,none,porter,0.98,none,o11,0.715939421,68.9099999999981,0.28406057900000004,0.11016114300000013,inf
